workerid,gender,age,race,region,regionComments,speaker,sentence,content,intonation,etype,verification,followupchoice,certainty,comment1
A36AAQ5ODS1RCR,gen=1,age=1,eth=4,California,"none	",chr,S1UM,calm,LHL,ED,be calm,response=1,100,
A36AAQ5ODS1RCR,gen=1,age=1,eth=4,California,"none	",bec,S1UM,window,HLL,EI,open the window,response=1,100,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,52,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",zio,S1UM,email,LHL,ED,Send her an email....,response=2,52,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",kev,S1UM,dog,LHL,ED,Take the dog for a walk...,response=2,51,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",kev,filler,help,npiq,wk,Did Maria lift a finger to help?,response=1,51,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",kev,S1UM,home,HLL,EI,Stay home. ,response=1,51,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",bec,S1UM,potato,HLL,ED,Use a potato peeler,response=1,51,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",kev,S1UM,call,LHL,EI,Call your Mom...,response=2,51,
A1SHLWKA0UH1IS,gen=1,age=4,eth=3,southeast,"no	",zio,S1UM,right,HLL,EI,Go right,response=1,69,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",kev,S1UM,home,HLL,ED,stay home,response=1,74,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",kev,S1UM,call,LHL,ED,call your mom,response=2,76,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",zio,S1UM,right,HLL,ED,go right,response=1,84,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",zio,S1UM,email,LHL,EI,send her an email,response=1,79,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",bec,S1UM,potato,HLL,EI,use a potato peeler,response=1,62,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,31,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",kev,filler,help,pnq,wk,didn't maria help?,response=1,74,
AGRKG3YT3KMD8,gen=2,age=2,eth=3,midwest,"	",kev,S1UM,dog,LHL,EI,Take the dog for a walk,response=1,68,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,100,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",kev,filler,help,pnq,str,Didn't Maria help?,response=2,89,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",zio,S1UM,email,HLL,ED,Send her an email.,response=1,74,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",kev,S1UM,home,LHL,ED,Stay home.,response=2,70,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",bec,S1UM,potato,LHL,EI,Use a potato peeler.,response=1,91,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",kev,S1UM,call,HLL,EI,Call your mom!,response=1,94,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",kev,S1UM,dog,HLL,EI,Take the dog for a walk.,response=1,93,
AAKBYJD64R6K,gen=2,age=3,eth=1,South,"NO	",zio,S1UM,right,LHL,ED,Go right,response=1,89,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",kev,S1UM,dog,HLL,ED,Take the dog for a walk.,response=1,50,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",zio,S1UM,right,LHL,EI,Go right.,response=1,60,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",kev,S1UM,home,LHL,EI,Stay home.,response=2,60,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",zio,S1UM,email,HLL,EI,Send her an e-mail.,response=1,60,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",kev,filler,help,npiq,str,Did Maria lift a finger to help?,response=2,50,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",bec,S1UM,potato,LHL,ED,Use a potato peeler.,response=1,60,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",kev,S1UM,call,HLL,ED,Call your mom.,response=1,50,
A25N802S4J344I,gen=2,,eth=3,Minnesota,"No	",zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,60,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,kev,S1UM,menu,HLL,ED,Read the menu,response=1,89,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,zio,S1UM,coffee,LHL,ED,Put some creamer in your coffee,response=1,100,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,bec,S1UM,lemonade,LHL,EI,Have a lemonade,response=1,100,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help?,response=2,100,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,chr,S1UM,calm,HLL,EI,Be Calm,response=1,100,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,bec,S1UM,window,LHL,EI,Open the window,response=1,100,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,kev,S1UM,left,HLL,ED,Turn left,response=1,100,
A2MFQ11WV445GC,gen=2,age=1,eth=3,Northeast,None,zio,filler,bring,pnq,wk,Didn't Manny bring something,response=1,100,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,kev,S1UM,home,LHL,ED,Stay Home,response=1,71,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,kev,S1UM,call,HLL,EI,call your mom,response=1,100,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,zio,S1UM,right,LHL,ED,go right,response=1,100,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,kev,filler,help,pnq,str,didnt maria help,response=2,100,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,bec,S1UM,potato,LHL,EI,use a potato peeler,response=1,100,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,kev,S1UM,dog,HLL,EI,take the dog for a walk,response=1,100,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,zio,S1UM,email,HLL,ED,send her an email,response=1,71,
AE4FRGGT254D3,gen=2,age=4,eth=3,South Eastern,no,zio,filler,bring,npipnq,wk,didnt Manny bring anything at all?,response=1,74,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,61,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,kev,S1UM,home,HLL,ED,Stay home.,response=2,51,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,zio,S1UM,email,LHL,EI,Send her an email,response=2,66,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,zio,S1UM,right,HLL,ED,Go right,response=1,52,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,kev,filler,help,pnq,wk,Didn't Maria help?,response=1,51,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,bec,S1UM,potato,HLL,EI,Use a potato peeler,response=1,45,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,kev,S1UM,dog,LHL,EI,Take the dog for a walk,response=2,59,
A1LRXIVSOCS0GJ,gen=2,age=1,eth=3,Northeaset,N/A,kev,S1UM,call,LHL,ED,Call your mom,response=2,44,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,kev,S1UM,call,LHL,ED,call your mom,response=1,87,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,kev,S1UM,home,HLL,ED,stay home,response=1,80,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,zio,S1UM,right,HLL,ED,go right,response=1,94,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,zio,S1UM,email,LHL,EI,send her an email,response=1,91,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,kev,S1UM,dog,LHL,EI,take the dog for a walk,response=2,85,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,kev,filler,help,pnq,wk,didn't Maria help?,response=1,91,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,zio,filler,bring,npipnq,str,didn't Manny bring anything at all?,response=2,86,
A2YAYHZYI7M3HD,gen=1,age=1,eth=3,Ohio,,bec,S1UM,potato,HLL,EI,use  a potato peeler,response=1,74,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,zio,filler,bring,pnq,str,Didn't Manny bring something?,response=2,99,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,chr,S1UM,calm,LHL,ED,Be calm,response=1,99,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,100,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee.,response=1,100,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,bec,S1UM,lemonade,HLL,EI,Have a lemonade,response=1,100,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,bec,S1UM,window,HLL,EI,Open the window.,response=1,100,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,kev,S1UM,menu,LHL,EI,Read the menu,response=1,100,
ASALWA4NQIST2,gen=1,age=2,eth=3,Pennsylvania,,kev,S1UM,left,LHL,ED,Turn left,response=1,100,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,kev,S1UM,call,LHL,ED,Call your mom,response=2,87,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,97,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,zio,S1UM,right,HLL,ED,Go right.,response=1,92,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,zio,S1UM,email,LHL,EI,Send her an email,response=1,75,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,kev,filler,help,pnq,wk,Didn't Maria help?,response=1,97,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,kev,S1UM,home,HLL,ED,Stay home,response=1,76,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,bec,S1UM,potato,HLL,EI,Use a potato pealer,response=1,62,
A38S1M9I6HIBJG,gen=2,age=3,eth=3,West,No comments,kev,S1UM,dog,LHL,EI,Take the dog for a walk,response=1,96,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,bec,S1UM,potato,LHL,EI,Use a potato peeler,response=1,24,I just wasn't sure what she would say next.
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,zio,S1UM,email,HLL,ED,Send her a email.,response=1,67,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,kev,S1UM,dog,HLL,EI,Take the dog for a walk,response=1,100,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,kev,filler,help,pnq,str,Didn't maria help?,response=2,65,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,74,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,kev,S1UM,home,LHL,ED,Stay home.,response=1,61,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,kev,S1UM,call,HLL,EI,Call your mom.,response=1,100,
A1CUDX7TTS2W61,gen=2,age=1,eth=3,south east / nc,,zio,S1UM,right,LHL,ED,Go right.,response=1,22,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,kev,S1UM,dog,LHL,EI,take the dog for a walk.,response=1,100,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,kev,S1UM,home,HLL,ED,Stay home.,response=1,100,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,zio,S1UM,email,LHL,EI,Send her an email.,response=1,65,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,kev,filler,help,pnq,wk,Didn't Maria help?,response=2,34,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,kev,S1UM,call,LHL,ED,Call your mom,response=2,50,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,bec,S1UM,potato,HLL,EI,Use a potato peeler,response=1,73,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,zio,S1UM,right,HLL,ED,go right,response=1,71,
A1OVGCI9KUL4MI,gen=2,age=2,eth=4,california,n/a,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,77,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,kev,S1UM,dog,HLL,EI,Take the dog for a walk.,response=1,100,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,100,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,kev,S1UM,call,HLL,EI,Call your mom.,response=1,75,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,zio,S1UM,right,LHL,ED,Go right.,response=1,100,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,bec,S1UM,potato,LHL,EI,Use a potato peeler.,response=1,100,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,kev,S1UM,home,LHL,ED,Stay home.,response=1,75,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,kev,filler,help,pnq,str,Didn't Maria help?,response=2,60,
A18SI5095GGGWT,gen=2,age=2,eth=2,California,No.,zio,S1UM,email,HLL,ED,Send her an email.,response=1,100,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,54,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,bec,S1UM,lemonade,HLL,EI,Have a lemonade ,response=1,1,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,zio,filler,bring,pnq,str,Didn't Mani bring something?,response=2,77,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,kev,S1UM,menu,LHL,EI,Read the menu.,response=1,79,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,kev,S1UM,left,LHL,ED,Turn left.,response=1,88,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,bec,S1UM,window,HLL,EI,Open the window. ,response=1,82,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,chr,S1UM,calm,LHL,ED,Be Calm!,response=1,97,
A3C0LPVN749UF3,gen=1,age=2,eth=3,wv,,zio,S1UM,coffee,HLL,ED,Put Some creamer in your coffee.,response=1,78,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,bec,S1UM,window,HLL,EI,Open the window.,response=1,52,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,kev,S1UM,left,LHL,ED,Turn left.,response=1,82,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,bec,S1UM,lemonade,HLL,EI,Have a lemonade.,response=1,60,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,78,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,zio,filler,bring,pnq,str,Didn't Manny bring something?,response=2,58,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,chr,S1UM,calm,LHL,ED,Be calm.,response=1,93,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee.,response=1,78,
AAASQIW3J32OL,gen=1,age=4,eth=3,Northeast,No.,kev,S1UM,menu,LHL,EI,Read the menu.,response=1,93,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,bec,S1UM,potato,HLL,EI,use a potato peeler,response=1,76,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,zio,S1UM,right,HLL,ED,go right,response=1,78,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,kev,filler,help,pnq,wk,didn't maria help,response=1,74,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,kev,S1UM,dog,LHL,EI,take the dog for a walk,response=1,64,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,zio,filler,bring,npipnq,str,didn't manny bring anything at all,response=2,83,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,kev,S1UM,home,HLL,ED,stay home,response=1,85,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,zio,S1UM,email,LHL,EI,send her an email,response=1,67,
A2XC9QKBZN6PLH,gen=2,age=3,eth=3,South,,kev,S1UM,call,LHL,ED,call your mom,response=1,69,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,kev,S1UM,home,LHL,EI,stay home,response=1,74,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,zio,filler,bring,npipnq,wk,didn't manny bring anything at all,response=1,71,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,zio,S1UM,email,HLL,EI,send her an email,response=2,61,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,zio,S1UM,right,LHL,EI,go right,response=1,82,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,bec,S1UM,potato,LHL,ED,use a potato peeler,response=2,65,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,kev,S1UM,dog,HLL,ED,take the dog for a walk,response=1,92,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,kev,S1UM,call,HLL,ED,call your mom,response=1,60,
A302K8B1H9ISJA,gen=2,age=3,eth=3,northwest,,kev,filler,help,npiq,str,did maria lift a finger to help?,response=2,69,
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,kev,S1UM,menu,LHL,ED,read the menu,response=1,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,zio,S1UM,coffee,HLL,EI,put some creamer in your coffee ,response=1,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,bec,S1UM,window,HLL,ED,open the window,response=1,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,chr,S1UM,calm,LHL,EI,be calm,response=1,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,kev,S1UM,left,LHL,EI,Turn left,response=1,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,kev,filler,help,npipnq,wk,didn't laria lift a finger to help,response=2,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,zio,filler,bring,npiq,str,didn't manny bring anything at all?,response=2,100,Thank you
A15C02GO8F3DOH,gen=2,age=1,eth=4,Montana,Thank you,bec,S1UM,lemonade,HLL,ED,have a lemonade ,response=1,100,Thank you
AYT6G75JNE3OH,gen=2,age=4,,New York,no,chr,S1UM,calm,LHL,EI,Be calm.,response=1,87,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,kev,S1UM,left,LHL,EI,Turn left.,response=1,90,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,bec,S1UM,window,HLL,ED,Open the window.,response=1,91,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,zio,S1UM,coffee,HLL,EI,Put some creamer in your coffee.,response=1,85,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,57,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,bec,S1UM,lemonade,HLL,ED,Have a lemonade.,response=1,80,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,zio,filler,bring,npiq,str,Did Manny bring anything at all?,response=2,83,
AYT6G75JNE3OH,gen=2,age=4,,New York,no,kev,S1UM,menu,LHL,ED,Read the menu.,response=1,87,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,kev,filler,help,npiq,str,Did Maria lift her finger to help?,response=2,68,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=2,51,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,zio,S1UM,email,HLL,EI,Send her an email,response=1,100,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,kev,S1UM,call,HLL,ED,Call your mom,response=1,50,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,zio,S1UM,right,LHL,EI,Go right,response=2,49,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,kev,S1UM,home,LHL,EI,Stay home,response=2,69,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,bec,S1UM,potato,LHL,ED,Use a potato peeler ,response=1,81,
A2FBT0BSFOV91D,gen=2,age=3,eth=3,Texas,Thank you!,kev,S1UM,dog,HLL,ED,Take the dog for a walk,response=1,100,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,bec,S1UM,potato,HLL,ED,Use a potato peeler.,response=1,59,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,zio,S1UM,email,LHL,ED,Send her an email,response=2,45,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,kev,S1UM,call,LHL,EI,Call your mom,response=2,61,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,kev,S1UM,dog,LHL,ED,Take the dog for a walk,response=2,59,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,kev,filler,help,npiq,wk,Did Maria lift a finger to help?,response=1,58,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,kev,S1UM,home,HLL,EI,Stay home.,response=1,69,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,68,
A1OIBI3PWS4R5K,gen=1,age=3,eth=3,SC,,zio,S1UM,right,HLL,EI,Go right,response=1,60,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,bec,S1UM,lemonade,LHL,EI,have a lemonade,response=2,100,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,kev,S1UM,left,HLL,ED,turn left,response=1,78,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help?,response=2,79,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,zio,filler,bring,pnq,wk,Didn't Manny bring something?,response=1,100,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,kev,S1UM,menu,HLL,ED,Read the menu.,response=1,76,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,bec,S1UM,window,LHL,EI,Open the window,response=2,100,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,chr,S1UM,calm,HLL,EI,be calm,response=1,100,
A8VFIXE5FL8C6,gen=1,age=1,eth=3,New Hampshire,,zio,S1UM,coffee,LHL,ED,Put some creamer in your coffee,response=2,100,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,bec,S1UM,potato,HLL,EI,Use a potato peeler.,response=1,100,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,zio,S1UM,right,HLL,ED,Go right,response=1,100,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,zio,S1UM,email,LHL,EI,Send her an email,response=2,83,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,kev,filler,help,pnq,wk,Didn't Maria help?,response=1,86,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,kev,S1UM,home,HLL,ED,Stay home.,response=1,100,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,100,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,kev,S1UM,dog,LHL,EI,Take the dog for a walk.,response=1,90,
AK11BPNWE727G,gen=2,age=5,eth=6,Southeast,no,kev,S1UM,call,LHL,ED,Call your mom,response=2,77,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,kev,S1UM,home,HLL,ED,Stay home,response=1,100,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,kev,filler,help,pnq,wk,Didn't Maria help?,response=1,100,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,bec,S1UM,potato,HLL,EI,Use a potato peeler,response=1,93,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,zio,S1UM,right,HLL,ED,Go right,response=1,100,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,94,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,zio,S1UM,email,LHL,EI,Send her an email,response=1,82,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,kev,S1UM,call,LHL,ED,Call your mom,response=2,70,
AZNKBBAYHH8SG,gen=1,age=2,eth=3,,,kev,S1UM,dog,LHL,EI,Take the dog for a walk,response=1,81,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,kev,S1UM,call,HLL,ED,Call your Mom,response=2,70,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,kev,filler,help,npiq,str,Did Maria lift a finger to help?,response=2,61,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,zio,S1UM,email,HLL,EI,Send her an email.,response=1,60,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,73,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,kev,S1UM,home,LHL,EI,Stay home.,response=1,43,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,bec,S1UM,potato,LHL,ED,Use a potato peeler.,response=1,73,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,kev,S1UM,dog,HLL,ED,Take the dog for a walk.,response=1,63,
A1CSJFRAS32VFJ,gen=1,age=2,eth=3,Southwest,No,zio,S1UM,right,LHL,EI,Go right.,response=1,43,
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,bec,S1UM,window,HLL,EI,nothing,response=1,60,good
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,kev,filler,help,npipnq,wk,nothing,response=1,69,good
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,chr,S1UM,calm,LHL,ED,nothing,response=1,65,good
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,kev,S1UM,left,LHL,ED,nothing,response=1,64,good
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,kev,S1UM,menu,LHL,EI,nothing,response=1,59,good
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,bec,S1UM,lemonade,HLL,EI,nothing,response=2,64,good
A35XHKFTLZ2XWE,gen=2,age=1,eth=6,nothing,good,zio,S1UM,coffee,HLL,ED,nothing,response=1,59,good
